stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
"1001","1001","Longs Champs","Rennes","48.129077","-1.63253","","","","","","1"
"1002","1002","Bouzat","Rennes","48.128283","-1.637782","","","","","","1"
"1003","1003","Gallets","Rennes","48.127369","-1.640433","","","","","","1"
"1004","1004","Donzelot","Rennes","48.125244","-1.642676","","","","","","1"
"1005","1005","Mirabeau","Rennes","48.123363","-1.646317","","","","","","1"
"1006","1006","Turmel","Rennes","48.12229","-1.650742","","","","","","1"
"1007","1007","Assomption","Rennes","48.121446","-1.655036","","","","","","1"
"1008","1008","Painlevé","Rennes","48.123212","-1.660216","","","","","","1"
"1009","1009","Metz Volney","Rennes","48.121635","-1.663186","","","","","","1"
"1010","1010","Guéhenno","Rennes","48.119241","-1.667693","","","","","","1"
"1011","1011","Fac de Droit","Rennes","48.118312","-1.671315","","","","","","1"
"1012","1012","Sévigné","Rennes","48.11605","-1.674245","","","","","","1"
"1014","1014","Sainte-Anne","Rennes","48.113739","-1.679038","","","","","","1"
"1015","1015","Champ Jacquet","Rennes","48.11252","-1.680352","","","","","","2"
"1016","1016","République Nemours","Rennes","48.110073","-1.680101","","","","","","1"
"1017","1017","Les Halles","Rennes","48.108415","-1.680213","","","","","","2"
"1018","1018","Plélo Colombier","Rennes","48.106204","-1.680999","","","","","","1"
"1019","1019","Cité Judiciaire","Rennes","48.105084","-1.684731","","","","","","1"
"1020","1020","Mermoz","Rennes","48.097442","-1.689566","","","","","","1"
"1021","1021","Cité Judiciaire","Rennes","48.105444","-1.684005","","","","","","1"
"1022","1022","Plélo Colombier","Rennes","48.106222","-1.680736","","","","","","1"
"1023","1023","Les Halles","Rennes","48.108066","-1.680048","","","","","","1"
"1024","1024","République Nemours","Rennes","48.109977","-1.680268","","","","","","1"
"1025","1025","Champ Jacquet","Rennes","48.112738","-1.680211","","","","","","1"
"1026","1026","Sainte-Anne","Rennes","48.11482","-1.679242","","","","","","1"
"1027","1027","Hôtel Dieu","Rennes","48.117163","-1.677351","","","","","","1"
"1028","1028","Sévigné","Rennes","48.117513","-1.673538","","","","","","1"
"1029","1029","Fac de Droit","Rennes","48.118281","-1.669591","","","","","","1"
"1030","1030","Guéhenno","Rennes","48.119572","-1.666629","","","","","","1"
"1031","1031","Metz Volney","Rennes","48.121987","-1.662185","","","","","","1"
"1032","1032","Painlevé","Rennes","48.123242","-1.659266","","","","","","1"
"1033","1033","Assomption","Rennes","48.12128","-1.655029","","","","","","1"
"1034","1034","Turmel","Rennes","48.122185","-1.650619","","","","","","1"
"1035","1035","Mirabeau","Rennes","48.123677","-1.645158","","","","","","1"
"1036","1036","Donzelot","Rennes","48.125556","-1.64198","","","","","","1"
"1037","1037","Gallets","Rennes","48.127801","-1.639871","","","","","","1"
"1038","1038","Bouzat","Rennes","48.128209","-1.637118","","","","","","1"
"1039","1039","Longs Champs","Rennes","48.128998","-1.63238","","","","","","1"
"1040","1040","Donelière","Rennes","48.130069","-1.684377","","","","","","1"
"1041","1041","Trois Croix","Rennes","48.128749","-1.6836","","","","","","1"
"1042","1042","Cimetière Nord","Rennes","48.124255","-1.681766","","","","","","1"
"1043","1043","Saint-Martin","Rennes","48.123614","-1.684238","","","","","","1"
"1044","1044","ESPE","Rennes","48.122179","-1.685924","","","","","","1"
"1046","1046","Anatole France","Rennes","48.11824","-1.689403","","","","","","1"
"1047","1047","La Touche","Rennes","48.11612","-1.691288","","","","","","1"
"1048","1048","Brest Verdun","Rennes","48.113357","-1.693476","","","","","","1"
"1049","1049","Horizons","Rennes","48.111632","-1.689371","","","","","","1"
"1050","1050","Les Lices","Rennes","48.111647","-1.686999","","","","","","1"
"1051","1051","Place de Bretagne","Rennes","48.109888","-1.68328","","","","","","1"
"1052","1052","République","Rennes","48.109934","-1.678869","","","","","","1"
"1054","1054","Liberté TNB","Rennes","48.107564","-1.675176","","","","","","2"
"1055","1055","Champs Libres","Rennes","48.106057","-1.67401","","","","","","1"
"1056","1056","Gares","Rennes","48.103956","-1.673185","","","","","","1"
"1057","1057","Laënnec","Rennes","48.104747","-1.667176","","","","","","1"
"1060","1060","Piré","Rennes","48.099452","-1.657522","","","","","","1"
"1061","1061","Bourgeois","Rennes","48.097255","-1.654254","","","","","","1"
"1062","1062","Calmette","Rennes","48.09511","-1.650566","","","","","","2"
"1063","1063","Monsieur Vincent","Rennes","48.09273","-1.64749","","","","","","1"
"1064","1064","Lycée Descartes","Rennes","48.090281","-1.645018","","","","","","1"
"1065","1065","La Poterie","Rennes","48.087621","-1.64393","","","","","","1"
"1066","1066","Monnet","Rennes","48.087788","-1.638596","","","","","","1"
"1067","1067","Bourgueil","Rennes","48.089455","-1.635281","","","","","","1"
"1068","1068","Gohier","Rennes","48.092067","-1.636471","","","","","","1"
"1069","1069","Ronceray","Rennes","48.092756","-1.63962","","","","","","1"
"1070","1070","CARSAT","Rennes","48.094492","-1.637889","","","","","","1"
"1071","1071","Haut Sancé","Rennes","48.096225","-1.636899","","","","","","1"
"1072","1072","CARSAT","Rennes","48.094922","-1.638","","","","","","1"
"1073","1073","Ronceray","Rennes","48.092528","-1.639658","","","","","","1"
"1074","1074","Gohier","Rennes","48.091827","-1.636274","","","","","","1"
"1075","1075","Bourgueil","Rennes","48.089486","-1.635568","","","","","","1"
"1076","1076","Monnet","Rennes","48.087986","-1.638421","","","","","","1"
"1077","1077","La Poterie","Rennes","48.087413","-1.643436","","","","","","1"
"1078","1078","Lycée Descartes","Rennes","48.089972","-1.64466","","","","","","1"
"1079","1079","Monsieur Vincent","Rennes","48.092772","-1.647205","","","","","","1"
"1080","1080","Calmette","Rennes","48.095953","-1.651543","","","","","","2"
"1081","1081","Bourgeois","Rennes","48.09806","-1.655275","","","","","","1"
"1082","1082","Piré","Rennes","48.099871","-1.657775","","","","","","1"
"1085","1085","Laënnec","Rennes","48.10471","-1.666557","","","","","","1"
"1087","1087","Champs Libres","Rennes","48.105276","-1.673939","","","","","","1"
"1088","1088","Liberté TNB","Rennes","48.107377","-1.674981","","","","","","2"
"1090","1090","République","Rennes","48.109526","-1.677947","","","","","","1"
"1091","1091","Place de Bretagne","Rennes","48.109734","-1.68385","","","","","","1"
"1092","1092","Les Lices","Rennes","48.111759","-1.686216","","","","","","1"
"1093","1093","Horizons","Rennes","48.111757","-1.689653","","","","","","1"
"1094","1094","Brest Verdun","Rennes","48.113208","-1.69329","","","","","","1"
"1095","1095","La Touche","Rennes","48.116505","-1.690744","","","","","","1"
"1096","1096","Anatole France","Rennes","48.118193","-1.689248","","","","","","1"
"1097","1097","ESPE","Rennes","48.121017","-1.686759","","","","","","1"
"1099","1099","Saint-Martin","Rennes","48.123587","-1.683606","","","","","","1"
"1100","1100","Cimetière Nord","Rennes","48.12503","-1.681973","","","","","","1"
"1101","1101","Trois Croix","Rennes","48.127266","-1.68326","","","","","","1"
"1102","1102","Donelière","Rennes","48.131357","-1.684599","","","","","","2"
"1103","1103","Saint-Laurent","Rennes","48.138802","-1.659072","","","","","","1"
"1104","1104","Hôtel de Région","Rennes","48.134745","-1.658572","","","","","","1"
"1105","1105","Héronière","Rennes","48.1355","-1.655711","","","","","","1"
"1106","1106","Gayeulles Piscine","Rennes","48.134264","-1.652215","","","","","","1"
"1107","1107","Le Blizz","Rennes","48.13087","-1.652121","","","","","","1"
"1108","1108","Gayeulles","Rennes","48.128344","-1.652232","","","","","","1"
"1111","1111","Docteur Quentin","Rennes","48.120189","-1.65077","","","","","","1"
"1112","1112","Vitré Danton","Rennes","48.11893","-1.651063","","","","","","1"
"1113","1113","Jeanne d'Arc","Rennes","48.116369","-1.655681","","","","","","1"
"1114","1114","Durafour","Rennes","48.114521","-1.658017","","","","","","1"
"1115","1115","Oberthur","Rennes","48.113459","-1.661409","","","","","","1"
"1116","1116","Saint-Vincent","Rennes","48.112746","-1.664452","","","","","","1"
"1117","1117","Châteaudun","Rennes","48.112528","-1.666797","","","","","","1"
"1118","1118","Thabor","Rennes","48.111816","-1.671244","","","","","","1"
"1120","1120","République Jaurès","Rennes","48.10997","-1.67795","","","","","","1"
"1121","1121","Charles de Gaulle","Rennes","48.106067","-1.677817","","","","","","1"
"1122","1122","Gare Sud Féval","Rennes","48.103006","-1.676882","","","","","","1"
"1123","1123","Ginguené","Rennes","48.099181","-1.675756","","","","","","1"
"1124","1124","Jacques Cartier","Rennes","48.097396","-1.675489","","","","","","1"
"1125","1125","Sacrés Coeurs","Rennes","48.096926","-1.679166","","","","","","1"
"1126","1126","Garigliano","Rennes","48.096023","-1.681712","","","","","","1"
"1127","1127","Frères Moine","Rennes","48.093042","-1.681932","","","","","","1"
"1128","1128","Champs Manceaux","Rennes","48.09107","-1.682187","","","","","","1"
"1129","1129","Suède","Rennes","48.087271","-1.682479","","","","","","1"
"1130","1130","Canada","Rennes","48.085168","-1.682537","","","","","","1"
"1134","1134","Canada","Rennes","48.085207","-1.682259","","","","","","1"
"1135","1135","Suède","Rennes","48.088085","-1.68215","","","","","","1"
"1136","1136","Champs Manceaux","Rennes","48.091086","-1.682019","","","","","","1"
"1137","1137","Frères Moine","Rennes","48.093597","-1.681809","","","","","","1"
"1138","1138","Garigliano","Rennes","48.096363","-1.681543","","","","","","1"
"1139","1139","Sacrés Coeurs","Rennes","48.096914","-1.678484","","","","","","1"
"1140","1140","Jacques Cartier","Rennes","48.097421","-1.674416","","","","","","1"
"1141","1141","Ginguené","Rennes","48.099331","-1.675564","","","","","","1"
"1142","1142","Gare Sud Féval","Rennes","48.102086","-1.673987","","","","","","2"
"1143","1143","Charles de Gaulle","Rennes","48.106081","-1.677558","","","","","","1"
"1144","1144","République Jaurès","Rennes","48.110073","-1.677735","","","","","","1"
"1146","1146","Thabor","Rennes","48.111897","-1.671083","","","","","","2"
"1147","1147","Saint-Vincent","Rennes","48.112666","-1.664346","","","","","","1"
"1148","1148","Oberthur","Rennes","48.113405","-1.661265","","","","","","1"
"1149","1149","Durafour","Rennes","48.114248","-1.658666","","","","","","2"
"1150","1150","Jeanne d'Arc","Rennes","48.116588","-1.65539","","","","","","1"
"1151","1151","Vitré Danton","Rennes","48.118733","-1.651589","","","","","","1"
"1152","1152","Docteur Quentin","Rennes","48.120615","-1.650675","","","","","","1"
"1155","1155","Gayeulles","Rennes","48.129145","-1.652001","","","","","","1"
"1156","1156","Le Blizz","Rennes","48.131782","-1.651905","","","","","","1"
"1157","1157","Gayeulles Piscine","Rennes","48.134935","-1.651955","","","","","","1"
"1158","1158","Héronière","Rennes","48.135605","-1.656126","","","","","","1"
"1159","1159","Hôtel de Région","Rennes","48.134358","-1.658784","","","","","","1"
"1160","1160","Tournebride","Rennes","48.114099","-1.637565","","","","","","1"
"1161","1161","Plaine de Baud","Rennes","48.112232","-1.644227","","","","","","1"
"1163","1163","Robidou","Rennes","48.110164","-1.660479","","","","","","1"
"1164","1164","Pont de Châteaudun","Rennes","48.110145","-1.663921","","","","","","1"
"1165","1165","Paul Bert","Rennes","48.110111","-1.67021","","","","","","1"
"1166","1166","Musée Beaux Arts","Rennes","48.109914","-1.675145","","","","","","1"
"1167","1167","République Pré Botté","Rennes","48.109405","-1.678734","","","","","","1"
"1168","1168","République","Rennes","48.109761","-1.678807","","","","","","1"
"1169","1169","Musée Beaux Arts","Rennes","48.109809","-1.674483","","","","","","1"
"1170","1170","Paul Bert","Rennes","48.109996","-1.669018","","","","","","1"
"1171","1171","Pont de Châteaudun","Rennes","48.110016","-1.663623","","","","","","1"
"1172","1172","Robidou","Rennes","48.11003","-1.659227","","","","","","1"
"1173","1173","Pont de Strasbourg","Rennes","48.110055","-1.656165","","","","","","1"
"1174","1174","Plaine de Baud","Rennes","48.112437","-1.64292","","","","","","1"
"1175","1175","Beaulieu Chimie","Rennes","48.117101","-1.633896","","","","","","1"
"1176","1176","Beaulieu INSA","Rennes","48.119028","-1.63521","","","","","","1"
"1177","1177","Beaulieu Restau U","Rennes","48.12191","-1.640321","","","","","","1"
"1178","1178","Beaulieu Cité U","Rennes","48.120832","-1.643865","","","","","","1"
"1179","1179","Jeanne d'Arc","Rennes","48.117043","-1.655802","","","","","","1"
"1180","1180","Balzac","Rennes","48.116193","-1.659373","","","","","","1"
"1181","1181","Musset Cité U","Rennes","48.116247","-1.662785","","","","","","1"
"1182","1182","George Sand","Rennes","48.116298","-1.664773","","","","","","1"
"1183","1183","Hôtel Dieu","Rennes","48.117342","-1.678809","","","","","","1"
"1184","1184","Dinan","Rennes","48.117227","-1.681484","","","","","","1"
"1185","1185","Legraverend","Rennes","48.117663","-1.684863","","","","","","1"
"1186","1186","Anatole France","Rennes","48.118577","-1.688167","","","","","","1"
"1187","1187","Maison Diocésaine","Rennes","48.114035","-1.698235","","","","","","1"
"1188","1188","La Salle","Rennes","48.114898","-1.701959","","","","","","1"
"1189","1189","Languedoc","Rennes","48.116068","-1.705584","","","","","","1"
"1190","1190","Villejean-Churchill","Rennes","48.11739","-1.70835","","","","","","1"
"1191","1191","Languedoc","Rennes","48.115474","-1.704489","","","","","","1"
"1192","1192","La Salle","Rennes","48.114999","-1.701423","","","","","","1"
"1193","1193","Maison Diocésaine","Rennes","48.113738","-1.69804","","","","","","1"
"1194","1194","Anatole France","Rennes","48.118173","-1.687217","","","","","","1"
"1195","1195","Legraverend","Rennes","48.117788","-1.684992","","","","","","1"
"1196","1196","Dinan","Rennes","48.117181","-1.682302","","","","","","1"
"1197","1197","Sévigné","Rennes","48.116347","-1.673257","","","","","","1"
"1198","1198","George Sand","Rennes","48.116266","-1.668859","","","","","","1"
"1199","1199","Musset Cité U","Rennes","48.116147","-1.662569","","","","","","1"
"1200","1200","Jeanne d'Arc","Rennes","48.116798","-1.656369","","","","","","1"
"1201","1201","Vitré Foulon","Rennes","48.119102","-1.649111","","","","","","1"
"1202","1202","Beaulieu Cité U","Rennes","48.120592","-1.644215","","","","","","1"
"1203","1203","Beaulieu Restau U","Rennes","48.122036","-1.639496","","","","","","1"
"1204","1204","Beaulieu INSA","Rennes","48.119511","-1.635317","","","","","","1"
"1205","1205","Veyettes","Rennes","48.097147","-1.629252","","","","","","1"
"1208","1208","Saint-Saëns","Rennes","48.104165","-1.637787","","","","","","1"
"1209","1209","Pavie","Rennes","48.105033","-1.64458","","","","","","1"
"1210","1210","Cimetière de l'Est","Rennes","48.10431","-1.64971","","","","","","1"
"1211","1211","Serpette","Rennes","48.103116","-1.652491","","","","","","1"
"1212","1212","Mouézy","Rennes","48.101949","-1.656538","","","","","","1"
"1213","1213","Croix Saint-Hélier","Rennes","48.102902","-1.661403","","","","","","1"
"1214","1214","République","Rennes","48.109932","-1.679644","","","","","","1"
"1216","1216","Le Mail","Rennes","48.109176","-1.690514","","","","","","1"
"1217","1217","Chèques Postaux","Rennes","48.108252","-1.694511","","","","","","1"
"1218","1218","Guilloux Lorient","Rennes","48.109099","-1.697997","","","","","","1"
"1219","1219","Papeteries","Rennes","48.108274","-1.703743","","","","","","1"
"1220","1220","Kerviler","Rennes","48.109162","-1.706366","","","","","","1"
"1221","1221","Géniaux","Rennes","48.108871","-1.710766","","","","","","1"
"1222","1222","Stade Rennais","Rennes","48.108107","-1.714065","","","","","","1"
"1223","1223","Le Hô","Rennes","48.106212","-1.723891","","","","","","1"
"1224","1224","Robinot de St-Cyr","Rennes","48.102975","-1.7234","","","","","","1"
"1225","1225","Jardin Moderne","Rennes","48.10213","-1.727062","","","","","","1"
"1226","1226","Servigné","Rennes","48.101258","-1.731769","","","","","","1"
"1229","1229","Servigné","Rennes","48.101154","-1.731617","","","","","","1"
"1230","1230","Jardin Moderne","Rennes","48.102175","-1.726098","","","","","","1"
"1231","1231","Robinot de St-Cyr","Rennes","48.103369","-1.723283","","","","","","1"
"1232","1232","Le Hô","Rennes","48.106259","-1.723704","","","","","","1"
"1233","1233","Lemaistre","Rennes","48.107021","-1.72162","","","","","","1"
"1234","1234","Stade Rennais","Rennes","48.107689","-1.714796","","","","","","1"
"1235","1235","Géniaux","Rennes","48.108898","-1.709658","","","","","","1"
"1236","1236","Kerviler","Rennes","48.10876","-1.705656","","","","","","1"
"1237","1237","Papeteries","Rennes","48.107689","-1.702121","","","","","","1"
"1238","1238","Guilloux Lorient","Rennes","48.108687","-1.698735","","","","","","1"
"1239","1239","Chèques Postaux","Rennes","48.108256","-1.694158","","","","","","1"
"1240","1240","Le Mail","Rennes","48.109271","-1.689587","","","","","","1"
"1242","1242","République","Rennes","48.109758","-1.679532","","","","","","1"
"1243","1243","Croix Saint-Hélier","Rennes","48.102515","-1.661094","","","","","","1"
"1244","1244","Mouézy","Rennes","48.102217","-1.655063","","","","","","1"
"1245","1245","Serpette","Rennes","48.103213","-1.652536","","","","","","1"
"1246","1246","Cimetière de l'Est","Rennes","48.104353","-1.64928","","","","","","1"
"1247","1247","Pavie","Rennes","48.104868","-1.643656","","","","","","1"
"1248","1248","Pré Garel","Rennes","48.103911","-1.635839","","","","","","1"
"1251","1251","Veyettes","Rennes","48.097042","-1.629126","","","","","","1"
"1252","1252","Patton","Rennes","48.138782","-1.66602","","","","","","1"
"1253","1253","Monts d'Arrée","Rennes","48.136711","-1.667527","","","","","","1"
"1254","1254","Neruda","Rennes","48.136796","-1.671078","","","","","","1"
"1255","1255","Condate","Rennes","48.134477","-1.673097","","","","","","1"
"1256","1256","Bellangerais","Rennes","48.132591","-1.671614","","","","","","1"
"1257","1257","Morbihan","Rennes","48.13267","-1.667599","","","","","","1"
"1258","1258","Houx Cité U","Rennes","48.130788","-1.663953","","","","","","1"
"1259","1259","Rochester","Rennes","48.129452","-1.663592","","","","","","1"
"1260","1260","Gros Chêne","Rennes","48.126715","-1.665432","","","","","","1"
"1261","1261","Volney","Rennes","48.125322","-1.666645","","","","","","2"
"1262","1262","Jules Ferry","Rennes","48.121471","-1.67097","","","","","","1"
"1263","1263","Rectorat","Rennes","48.119629","-1.674316","","","","","","1"
"1264","1264","Pont de Nantes","Rennes","48.10206","-1.684417","","","","","","1"
"1265","1265","Foyer Rennais","Rennes","48.099809","-1.687123","","","","","","1"
"1266","1266","Mermoz","Rennes","48.09714","-1.689057","","","","","","1"
"1267","1267","Félix Eboué","Rennes","48.085707","-1.693903","","","","","","1"
"1268","1268","Boberil","Rennes","48.083743","-1.693637","","","","","","1"
"1269","1269","Lycée Bréquigny","Rennes","48.084081","-1.692043","","","","","","1"
"1270","1270","Félix Eboué","Rennes","48.085811","-1.694039","","","","","","1"
"1273","1273","Saint-Yves","Rennes","48.092735","-1.6912","","","","","","1"
"1274","1274","Pilate","Rennes","48.095038","-1.689979","","","","","","1"
"1275","1275","Mermoz","Rennes","48.097422","-1.688573","","","","","","1"
"1276","1276","Foyer Rennais","Rennes","48.099714","-1.68619","","","","","","1"
"1277","1277","Pont de Nantes","Rennes","48.102127","-1.684092","","","","","","1"
"1278","1278","Hôtel Dieu","Rennes","48.117082","-1.677806","","","","","","1"
"1279","1279","Rectorat","Rennes","48.119451","-1.674371","","","","","","1"
"1280","1280","Jules Ferry","Rennes","48.121404","-1.670825","","","","","","1"
"1281","1281","Volney","Rennes","48.125362","-1.66626","","","","","","1"
"1282","1282","Gros Chêne","Rennes","48.126594","-1.665268","","","","","","1"
"1283","1283","Rochester","Rennes","48.128831","-1.663763","","","","","","1"
"1284","1284","Houx Cité U","Rennes","48.131091","-1.664397","","","","","","1"
"1285","1285","Morbihan","Rennes","48.132827","-1.667609","","","","","","1"
"1286","1286","Bellangerais","Rennes","48.132719","-1.672293","","","","","","1"
"1287","1287","Condate","Rennes","48.135006","-1.672781","","","","","","1"
"1288","1288","Neruda","Rennes","48.136641","-1.670632","","","","","","1"
"1289","1289","Monts d'Arrée","Rennes","48.136539","-1.667527","","","","","","1"
"1290","1290","Clos Courtel","Rennes","48.126929","-1.629221","","","","","","1"
"1291","1291","IUT","Rennes","48.124789","-1.633892","","","","","","1"
"1292","1292","Beaulieu Restau U","Rennes","48.121437","-1.638194","","","","","","1"
"1293","1293","Guilloux","Rennes","48.110001","-1.698679","","","","","","1"
"1294","1294","Marbeuf","Rennes","48.111305","-1.701301","","","","","","1"
"1295","1295","Berger","Rennes","48.116762","-1.704608","","","","","","1"
"1296","1296","Université","Rennes","48.119313","-1.704499","","","","","","1"
"1297","1297","Villejean-Université","Rennes","48.121918","-1.703705","","","","","","1"
"1298","1298","Bois Labbé","Rennes","48.125698","-1.703017","","","","","","1"
"1299","1299","Olympe de Gouges","Rennes","48.127905","-1.702753","","","","","","1"
"1300","1300","Cucillé","Rennes","48.128595","-1.698884","","","","","","1"
"1301","1301","Préfecture","Rennes","48.128165","-1.69398","","","","","","1"
"1302","1302","Léonard","Rennes","48.131493","-1.691785","","","","","","1"
"1303","1303","Préfecture","Rennes","48.128353","-1.694114","","","","","","1"
"1304","1304","Cucillé","Rennes","48.128501","-1.698712","","","","","","1"
"1305","1305","Olympe de Gouges","Rennes","48.127565","-1.703293","","","","","","1"
"1306","1306","Bois Labbé","Rennes","48.12525","-1.703189","","","","","","1"
"1307","1307","Villejean-Université","Rennes","48.121755","-1.703954","","","","","","1"
"1308","1308","Université","Rennes","48.118926","-1.704736","","","","","","1"
"1309","1309","Berger","Rennes","48.116745","-1.704803","","","","","","1"
"1310","1310","Marbeuf","Rennes","48.111292","-1.700837","","","","","","1"
"1311","1311","Guilloux","Rennes","48.10957","-1.698313","","","","","","1"
"1312","1312","Beaulieu Chimie","Rennes","48.116581","-1.633944","","","","","","1"
"1313","1313","Beaulieu Restau U","Rennes","48.121929","-1.638311","","","","","","1"
"1314","1314","IUT","Rennes","48.125106","-1.632973","","","","","","1"
"1315","1315","République","Rennes","48.109698","-1.678048","","","","","","1"
"1316","1316","Raison","Rennes","48.101171","-1.652938","","","","","","1"
"1317","1317","Villebois-Mareuil","Rennes","48.100101","-1.649415","","","","","","1"
"1318","1318","Landry","Rennes","48.09913","-1.646084","","","","","","1"
"1319","1319","Domaine","Rennes","48.097002","-1.641653","","","","","","1"
"1320","1320","CARSAT","Rennes","48.094927","-1.637296","","","","","","1"
"1321","1321","Sauvaie","Rennes","48.093777","-1.633778","","","","","","2"
"1322","1322","Sauvaie","Rennes","48.094297","-1.634589","","","","","","1"
"1323","1323","CARSAT","Rennes","48.095474","-1.638069","","","","","","1"
"1324","1324","Domaine","Rennes","48.09768","-1.642447","","","","","","1"
"1325","1325","Landry","Rennes","48.099472","-1.646682","","","","","","1"
"1326","1326","Villebois-Mareuil","Rennes","48.101207","-1.649587","","","","","","1"
"1327","1327","Raison","Rennes","48.101402","-1.65357","","","","","","1"
"1328","1328","Lycée Mendès France","Rennes","48.133338","-1.685372","","","","","","2"
"1329","1329","Lenoir","Rennes","48.12158","-1.683279","","","","","","1"
"1330","1330","Auberge de Jeunesse","Rennes","48.120357","-1.681603","","","","","","1"
"1331","1331","Square de la Rance","Rennes","48.118043","-1.680797","","","","","","1"
"1333","1333","Jacques Cartier","Rennes","48.097824","-1.675165","","","","","","2"
"1334","1334","Châtillon","Rennes","48.097716","-1.6713","","","","","","1"
"1335","1335","Ormeaux","Rennes","48.097705","-1.6684","","","","","","1"
"1336","1336","Bigot de Préameneu","Rennes","48.097982","-1.666405","","","","","","1"
"1337","1337","Sainte-Thérèse","Rennes","48.097532","-1.66289","","","","","","1"
"1338","1338","Leray","Rennes","48.09502","-1.661622","","","","","","1"
"1339","1339","Langevin","Rennes","48.094676","-1.658629","","","","","","1"
"1340","1340","Gide","Rennes","48.091996","-1.658498","","","","","","1"
"1341","1341","Landrel","Rennes","48.091222","-1.654578","","","","","","1"
"1342","1342","Pologne","Rennes","48.091175","-1.651756","","","","","","1"
"1343","1343","La Poterie","Rennes","48.087643","-1.645966","","","","","","1"
"1344","1344","Galicie","Rennes","48.0877","-1.650088","","","","","","1"
"1345","1345","Sainte-Elisabeth","Rennes","48.084879","-1.651171","","","","","","1"
"1346","1346","Hôpital Sud","Rennes","48.084724","-1.655211","","","","","","1"
"1347","1347","Torigné","Rennes","48.084769","-1.657925","","","","","","1"
"1348","1348","Tage","Rennes","48.083652","-1.663902","","","","","","1"
"1349","1349","Douro","Rennes","48.083722","-1.668177","","","","","","1"
"1350","1350","Portugal","Rennes","48.083546","-1.672175","","","","","","1"
"1351","1351","Douro","Rennes","48.083459","-1.667367","","","","","","1"
"1352","1352","Tage","Rennes","48.083386","-1.66316","","","","","","1"
"1353","1353","Torigné","Rennes","48.084535","-1.657962","","","","","","1"
"1354","1354","Hôpital Sud","Rennes","48.084457","-1.653185","","","","","","1"
"1355","1355","Sainte-Elisabeth","Rennes","48.085001","-1.650812","","","","","","1"
"1356","1356","Galicie","Rennes","48.087458","-1.649853","","","","","","1"
"1358","1358","Pologne","Rennes","48.091419","-1.651912","","","","","","1"
"1359","1359","Landrel","Rennes","48.091479","-1.655599","","","","","","1"
"1360","1360","Gide","Rennes","48.092518","-1.658308","","","","","","1"
"1361","1361","Langevin","Rennes","48.094222","-1.658163","","","","","","1"
"1362","1362","Leray","Rennes","48.095014","-1.661464","","","","","","1"
"1363","1363","Sainte-Thérèse","Rennes","48.097427","-1.662555","","","","","","1"
"1364","1364","Bigot de Préameneu","Rennes","48.098048","-1.667094","","","","","","1"
"1365","1365","Ormeaux","Rennes","48.097759","-1.669245","","","","","","1"
"1366","1366","Châtillon","Rennes","48.097797","-1.67092","","","","","","1"
"1367","1367","Rennes Mairie","Rennes","48.111022","-1.679517","","","","","","1"
"1368","1368","Square de la Rance","Rennes","48.118322","-1.680513","","","","","","1"
"1369","1369","Auberge de Jeunesse","Rennes","48.120269","-1.68102","","","","","","1"
"1370","1370","Lenoir","Rennes","48.121947","-1.683469","","","","","","1"
"1371","1371","Lycée Mendès France","Rennes","48.133171","-1.68511","","","","","","2"
"1372","1372","Saint-Laurent","Rennes","48.138364","-1.659181","","","","","","1"
"1373","1373","Hôtel de Région","Rennes","48.135248","-1.65936","","","","","","1"
"1374","1374","Longs Prés","Rennes","48.133162","-1.65696","","","","","","1"
"1375","1375","Gast","Rennes","48.130103","-1.656774","","","","","","1"
"1376","1376","Europe","Rennes","48.128579","-1.657192","","","","","","1"
"1377","1377","Trégain","Rennes","48.126826","-1.65857","","","","","","1"
"1378","1378","Saint-Exupéry","Rennes","48.124958","-1.661404","","","","","","1"
"1381","1381","Malakoff","Rennes","48.105128","-1.696468","","","","","","1"
"1382","1382","Voltaire","Rennes","48.105074","-1.698818","","","","","","1"
"1383","1383","Dargent","Rennes","48.103589","-1.700048","","","","","","1"
"1384","1384","Champion de Cicé","Rennes","48.102651","-1.703856","","","","","","1"
"1385","1385","De Lesseps","Rennes","48.100655","-1.707006","","","","","","1"
"1386","1386","Guérinais","Rennes","48.098922","-1.705488","","","","","","1"
"1387","1387","Récipon","Rennes","48.098044","-1.708181","","","","","","1"
"1388","1388","Montand","Rennes","48.099353","-1.711217","","","","","","1"
"1389","1389","Clinique La Sagesse","Rennes","48.101249","-1.71181","","","","","","1"
"1390","1390","Cleunay","Rennes","48.104175","-1.713394","","","","","","1"
"1391","1391","Clinique La Sagesse","Rennes","48.101056","-1.711799","","","","","","1"
"1392","1392","Montand","Rennes","48.099871","-1.711154","","","","","","1"
"1393","1393","Récipon","Rennes","48.097814","-1.707641","","","","","","1"
"1394","1394","Guérinais","Rennes","48.099043","-1.705513","","","","","","1"
"1395","1395","De Lesseps","Rennes","48.101013","-1.706956","","","","","","1"
"1396","1396","Champion de Cicé","Rennes","48.102182","-1.705063","","","","","","1"
"1397","1397","Dargent","Rennes","48.103598","-1.700369","","","","","","1"
"1398","1398","Voltaire","Rennes","48.105225","-1.698672","","","","","","1"
"1399","1399","Malakoff","Rennes","48.105015","-1.69546","","","","","","1"
"1401","1401","Redon","Rennes","48.105574","-1.687728","","","","","","1"
